image_id,original_captions,generated_caption
537222436_ab406234ce.jpg,"સફેદ સ્કર્ટ અને કાળા બૂટ પહેરેલી એક કાળા વાળવાળી સ્ત્રી લાલ બેગ લઈને શેરીમાં ચાલી રહી છે. | સફેદ સ્કર્ટ, કાળા બૂટ અને ભૂખરા-લીલા જેકેટમાં એક ટૂંકી છોકરી ફૂટપાથ પર લાલ થેલી લઈને ફરે છે. | પોશાક પહેરેલી એક સ્ત્રી તેની પીઠ ફેરવીને ફૂટપાથ પરથી નીચે ચાલે છે. | લાલ બેગ સાથે સ્કર્ટ અને બૂટ પહેરેલી એક મહિલા ફૂટપાથ પરથી નીચે જઈ રહી છે. | ટૂંકા, સફેદ સ્કર્ટ, કાળા બૂટ અને લાલ બેગ સાથેની એક મહિલા ત્યાંથી જતી રહે છે.",કાળા અને સફેદ પોશાક પહેરેલી એક કાળા અને કાળા વાળવાળી સ્ત્રી કાળા અને કાળા અને કાળા પોશાક પહેરેલી એક કાળા અને સફેદ પોશાક પહેરેલી એક કાળા વાળવાળી સ્ત્રી કાળા પોશાક પહેરેલી એક કાળા પોશાક પહેરેલી એક કાળા વાળવાળી સ્ત્રી કાળા અને કાળા અને કાળા અને સફેદ પોશાક પહેરેલી એક કાળા પોશાક પહેરેલી એક કાળા વાળવાળી સ્ત્રી કાળા અને સફેદ પોશાક પહેરેલી એક કાળા વાળવાળી સ્ત્રી
3321956909_7b5ddf500f.jpg,બ્રાઉન સ્નોસૂટમાં એક બાળકી બરફમાં રમે છે. | બરફમાં રમતી વખતે એક નાની છોકરી તેના સ્નોસૂટમાં સ્મિત કરે છે. | એક નાનું બાળક બરફમાં ઊભું છે અને સ્મિત કરે છે. | બેજ રંગના સૂટમાં એક નાનું બાળક બરફમાં રમતી વખતે હસતું હોય છે. | બરફમાં ઊભું હસતું બાળક.,એક બાળક બરફમાં રમે છે.
3566111626_9a35a7b2c0.jpg,એક સાયકલ સવાર ઝાડવું અને લાકડાની ઇમારતની નજીકમાં કૂદકો મારવાનો પ્રયાસ કરી રહ્યો છે. | એક બાઇકર તેની બાઇકને જમીન ઉપર હવામાં ફેરવે છે. | એક આત્યંતિક સાયકલ સવાર ગ્રામીણ વિસ્તારમાં તેની લીલા રંગની બાઇક પર હવામાં ઉડી રહ્યો છે | બાઇક પર એક વ્યક્તિ હવામાં આવે છે. | ટેકરી પરના મકાનની બાજુમાં ભેખડ પરથી સાયકલ કૂદતો વ્યક્તિ,એક સાયકલ સવાર ઝાડ પાસે હવામાં કૂદી રહ્યો છે.
808245064_8a7971fc5b.jpg,લીલા કચરાપેટી પાસે એક કાળી ચામડીનો માણસ સિગારેટ પીતો. | વાદળી શર્ટ પહેરેલો એક માણસ બહાર ઊભો સિગારેટ પી રહ્યો છે. | વાદળી શર્ટ પહેરેલો એક માણસ સિગારેટ પી રહ્યો છે | એક માણસ સિગારેટ પીતો બહાર ઊભો છે | ચશ્માવાળો માણસ સિગારેટ પીવે છે.,સનગ્લાસ પહેરેલો એક માણસ સિગારેટ પી રહ્યો છે.
3272847211_9e8a4f8308.jpg,એક બાસ્કેટબોલ ખેલાડી જ્યારે અન્ય ખેલાડીઓ દ્વારા અવરોધિત કરવામાં આવે ત્યારે ધ્યેય માટે લક્ષ્ય રાખવાનો પ્રયાસ કરે છે. | ઘણા બ્લોકર સાથે બાસ્કેટબોલ ખેલાડી. | હાઇસ્કૂલના બાસ્કેટબોલ ખેલાડીઓનું જૂથ એક રમત રમે છે. | બાસ્કેટબોલ ખેલાડીઓનું જૂથ બીજા ખેલાડી પાસેથી બોલ મેળવવાનો પ્રયાસ કરી રહ્યું છે. | સફેદ ગણવેશમાં એક યુવાને બાસ્કેટબોલ પકડ્યો છે જે લીલા રંગના પહેરેલા વિરોધી ટીમના સભ્યોથી ઘેરાયેલો છે.,એક બાસ્કેટબોલ ખેલાડી બોલને ડ્રિબલ કરે છે.
278002947_3fd22a2cb6.jpg,મોહૌક સાથેનો છોકરો લોકોની ભીડમાં નેવી બ્લુ સ્વેટશર્ટ પહેરે છે. | કોલેજ કેમ્પસમાં મોહૌક હેરસ્ટાઇલ ધરાવતો એક માણસ બેકપેક પહેરે છે. | મોહૌક ધરાવતો માણસ લોકોના સમૂહમાં ઊભો છે. | કેમ્પસમાં મોહૌક સાથેનો એક માણસ. | માણસ પાસે મોહૌક છે.,કાળા જેકેટમાં એક છોકરો કાળા અને સફેદ શર્ટ પહેરે છે.
2273105617_7c73d2d2d3.jpg,ટેન જેકેટમાં એક વૃદ્ધ સ્ત્રી લીલા અને ન રંગેલું ઊની કાપડ બેગ લઈને લાકડાના ઘરના દરવાજા પાસે ઊભી છે. | બ્રાઉન કોટ પહેરેલો એક માણસ વરંડા પર ઊભો છે | ખુલ્લા મંડપના દરવાજાની સામે બ્રાઉન જેકેટ પહેરેલો એક માણસ ઉભો છે. | મંડપ પર ઊભેલી એક વૃદ્ધ મહિલા દૂરથી જોઈ રહી છે | મંડપ પરની મહિલાએ બ્રાઉન જેકેટ પહેર્યું છે.,ન રંગેલું ઊની કાપડ શર્ટમાં એક માણસ
2952141476_fc9a48a60a.jpg,સમુદ્રમાં તરતો એક માણસ. | એક વ્યક્તિ સર્ફબોર્ડ પરથી હવામાં કૂદી ગયો છે. | પાણી પર તેમના સર્ફબોર્ડની ઉપર એક વ્યક્તિ. | સૂર્યાસ્ત થાય ત્યારે એક વ્યક્તિ દરિયાકિનારે પાણીમાં હોય છે. | સર્ફરે તેનું બોર્ડ ગુમાવ્યું અને તે સમુદ્રમાં પડવાનો છે.,બીચ પર એક વ્યક્તિ.
3264337159_e1680a35ba.jpg,એક કૂતરો રીડ્સમાંથી સમુદ્ર તરફ દોડી રહ્યો છે. | એક સફેદ કૂતરો બિલાડીની પૂંછડીઓમાં કૂદી રહ્યો છે. | એક સફેદ કૂતરો બરફમાંથી આવતા સૂકા બિલાડીઓમાંથી કૂદકો મારે છે. | એક સફેદ કૂતરો બરફીલા ખેતરમાં સૂકાયેલી બિલાડીઓમાંથી પસાર થાય છે. | સૂકા ઘાસમાંથી કૂદકો મારતો નારંગી રંગનો સફેદ કૂતરો.,એક નાનો સફેદ કૂતરો ખેતરમાં દોડી રહ્યો છે.
3394070357_cb2a3243fc.jpg,"એક અસ્પષ્ટ કૂતરો પાણીમાંથી કૂદી જાય છે. | પાણીમાંથી કૂદકો મારતો નાનો તન કૂતરો | નાનો ભૂરો કૂતરો પાણીમાંથી કૂદી રહ્યો છે. | ઝાંખો કૂતરો પાણીમાં દોડે છે. | ભીનું બ્રાઉન કૂતરો, પાણીમાંથી કૂદી રહ્યો છે.",એક કૂતરો પાણીમાં કૂદી રહ્યો છે.
2934379210_4e399e3cac.jpg,લાલ શર્ટ અને જીન શોર્ટ્સમાં એક છોકરો સ્વિંગ પરથી કૂદી રહ્યો છે. | એક છોકરો સ્વિંગ પરથી કૂદી રહ્યો છે | એક છોકરો સ્વિંગ પરથી કૂદી રહ્યો છે. | એક છોકરો સ્વિંગ પરથી કૂદી રહ્યો છે. | એક છોકરો તેના પગ અલગ રાખીને સ્વિંગ પરથી કૂદી રહ્યો છે.,લાલ શર્ટ પહેરેલો છોકરો રમતના મેદાનમાં રમી રહ્યો છે.
3412249548_00820fc4ca.jpg,ઈયરપીસ ધરાવતો એક ટાલ વાળો માણસ ઈમારતના ઉદઘાટનની નજીક સ્મિત કરી રહ્યો છે. | સફેદ મૂછો અને ઇયરપીસ ધરાવતો માણસ હસતો હોય છે. | મૂછવાળો માણસ ઇયરફોન પહેરે છે. | હેડફોન અને રાખોડી મૂછો સાથે હસતો માણસ | સફેદ મૂછોવાળા ટાલવાળા માણસે બ્લૂટૂથ ઇયરપીસ પહેરી છે.,એક માણસ તેના ચહેરા પર સનગ્લાસ પહેરે છે.
3563871276_c8b2a00df5.jpg,"એક વ્યક્તિ સમુદ્રમાં હોડી પર ઊભો છે. | એક વિન્ડબોર્ડર સમુદ્રમાં તેમના વિન્ડબોર્ડ પર ઊભો છે. | તે વ્યક્તિ વિશ્વ તહેવારની નિશાની સાથે પાણીમાં છે. | સેઇલબોર્ડ પર એક વ્યક્તિ પાણી પર નારંગી અને પીળી સઢ સાથે છે. | આ વ્યક્તિ, જેનું બોર્ડ નારંગી અને પીળા રંગનું સઢ દર્શાવે છે, તે પાણીમાંથી પસાર થઈ રહ્યું છે.",એક માણસ બીચ પર ઊભો છે.
3457455611_94ee93929f.jpg,લીલી સ્લાઈડમાંથી નીકળતો છોકરો | એક યુવાન છોકરો લીલી ટનલમાં બેઠો છે | લીલી ટ્યુબમાં નાનો છોકરો તેના વાળ ચોંટાડીને હસતો હતો અને તેની પાસે કાળા અને વાદળી પટ્ટાવાળા શર્ટ અને ટેનિસ શૂઝ છે. | લીલી સુરંગમાં બેઠેલો નાનો છોકરો તેના ચહેરા પર સ્મિત સાથે. | પટ્ટાવાળા શર્ટમાં નાનો છોકરો લીલી ટ્યુબમાંથી સરકી રહ્યો છે,લાલ શર્ટમાં એક છોકરો
3259229498_2b5708c0c6.jpg,લગભગ 30 દર્શકોની ભીડ માટે એકલા કલાકાર અથવા વ્યાખ્યાતા શહેરી વાતાવરણમાં સ્ટેજ લે છે. | એક વૃદ્ધ ટોળું શેરીમાં એક નાના સ્ટેજ તરફ જોઈ રહ્યું છે. | બેઠેલી ભીડની સામે સ્ટેજ પર ઊભેલી વ્યક્તિ | સ્ટેજ પર કોઈને જોવા માટે લોકો બહાર બેઠા છે. | લોકો બહારની રજૂઆત જોઈ રહ્યા છે.,લોકોનું એક જૂથ ઊભું છે.
1459250022_bf1eddad11.jpg,ધ માર્કેટ ગેલેરીમાં ટોળાની સામે સેલો અને વાયોલિનનું બેન્ડ વગાડતું. | એક ઓર્કેસ્ટ્રા કરે છે. | જાહેરમાં તાર વગાડતા પાંચ લોકો. | ઘણા લોકો પ્રેક્ષકોની સામે સંગીત રજૂ કરી રહ્યા છે. | તાર પંચક પ્રેક્ષકો માટે વગાડે છે.,બેન્ડ.
3356284586_21c6f155a5.jpg,એક એશિયન છોકરી લાલ લિપસ્ટિક પહેરીને ભીડમાં ઊભી છે. | એક એશિયન મહિલા તેના ફર સ્કાર્ફ ધરાવે છે. | પરંપરાગત પોશાક અને સફેદ ફર કોલરમાં એશિયન મહિલા | ભવ્ય વસ્ત્રોમાં સજ્જ એક મહિલા લોકોના ટોળાની અંદર નીચે જોઈ રહી છે. | છોકરી સફેદ પીછા બોઆ અને કીમોનો પહેરે છે.,એક છોકરી ગુલાબી પોશાક પહેરેલી બીજી છોકરી બીજી છોકરીને પકડી રાખે છે.
302983277_69a4e732e4.jpg,"પીળા જેકેટમાં એક માણસ પર્વતોમાંથી ઘોડા પર સવારી કરી રહ્યો છે. | એક માણસ ઘોડા પર સવારી કરે છે, જ્યારે પૃષ્ઠભૂમિમાં પર્વતો અને વાદળો બતાવવામાં આવે છે. | ભૂરા રંગના ઘોડા પર સવાર એક માણસ પર્વતના દ્રશ્યની સામે પોઝ આપે છે. | પૃષ્ઠભૂમિમાં પર્વતો સાથે એક માણસ ઘોડા પર બેઠો છે. | ભૂરા ઘોડા પર બેઠેલો માણસ અને પૃષ્ઠભૂમિમાં પર્વતો.",એક ઘોડા પર સવારી કરી રહ્યો છે.
3479423813_517e93a43a.jpg,એક માણસ તેના વહાણને દરિયામાં ચલાવી રહ્યો છે. | અંશતઃ વાદળછાયું આકાશ હેઠળ વોટરક્રાફ્ટમાં નેવિગેટ કરતો એક માણસ. | એક માણસ બોટ પર છે અને તેની ઉપર એક સુંદર આકાશ છે. | એક માણસ બોટના પૈડા પાછળ પાઇલોટિંગ કરે છે. | એક નાવિક વળાંક દ્વારા સેઇલબોટ ચલાવે છે.,એક માણસ લાલ સ્લાઇડ પર બેઠો છે.
561179884_8b6b925ef9.jpg,વાદળી બેકપેક સાથે લીલા પોશાક પહેરેલો એક માણસ ખડકાળ સપાટી પર બેસીને ફોટા લે છે. | લીલા જેકેટમાં એક માણસે કેટલાક ખડકો પર કેમેરા ગોઠવ્યો છે. | એક માણસ ખડકાળ આઉટક્રોપિંગનો ફોટોગ્રાફ કરવાનો પ્રયાસ કરી રહ્યો છે. | એક માણસ બેકપેક સાથે ઘણા ખડકો પર ચઢી જાય છે. | આઉટડોર ગિયર સાથેનો માણસ ચિત્ર લેતો હતો.,એક માણસ ખડક પર બેઠો છે.
1392272228_cf104086e6.jpg,પાણીમાંથી કોઈ વસ્તુ બહાર કાઢતો કાળો કૂતરો. | એક કાળો કૂતરો પાણીમાંથી અમુક સીવીડ લઈ જાય છે. | દરિયા કિનારે સમુદ્રના પાણીમાંથી એક કાળો કૂતરો મોંમાં કંઈક લઈને આવી રહ્યો છે. | મોંમાં લાકડી સાથેનો કાળો કૂતરો પાણીમાંથી બહાર દરિયા કિનારે જઈ રહ્યો છે. | એક કૂતરો બીચ પરથી ડાળીઓ મેળવે છે.,પાણીમાં કાળો કૂતરો.
2308271254_27fb466eb4.jpg,છીછરા પાણીમાં ભૂરા કૂતરાનો પીછો કરતો રાખોડી કૂતરો. | એક નાનો કાળો કૂતરો પાણીની ઉપર એક નાના રુંવાટીવાળું બ્રાઉન કૂતરો પીછો કરી રહ્યો છે. | કિનારાની નજીક પાણીમાંથી પસાર થતા બે કૂતરા. | બે કૂતરા તળાવમાં રમે છે. | કિનારે રમતા બે કૂતરા.,એક કાળો કૂતરો પાણીમાંથી કૂદી રહ્યો છે.
190638179_be9da86589.jpg,ટોપી પહેરેલો એક માણસ સૂકા ઘાસમાં ગ્રે જીપની સામે ઉભો છે. | ટોપી પહેરેલો એક માણસ તેની લીલી જીપ રેંગલરની બહાર ઊભો છે. | તેની કાળી જીપની બાજુમાં એક માણસ. | લીલી જીપની બાજુમાં ઊભેલો લીલો શર્ટ અને કાર્ગો ખાકી પહેરેલો માણસ. | કાળી જીપની બાજુમાં ધૂળની ટેકરી પર ઊભેલો માણસ.,એક માણસ કાળી ટોપી પહેરેલા માણસની સામે ઊભો છે.
3697359692_8a5cdbe4fe.jpg,એક છોકરો કારની પાછળની સીટ પર કારની સીટ પર બેઠો છે. | એક છોકરો તેની કારની સીટ પર બેઠો હોય ત્યારે ચહેરો બનાવી રહ્યો છે | કારમાં બેઠેલો છોકરો આશ્ચર્યચકિત ચહેરો બનાવે છે | એક નાનો છોકરો અવિવેકી ચહેરો બનાવીને કારની સીટ પર બેઠો છે. | મૂર્ખ ચહેરાવાળો યુવાન છોકરો કારની સીટમાં બકલ વડે બાંધેલો છે.,એક છોકરો એક ચિત્ર લે છે.
3070485870_eab1a75c6f.jpg,એક સ્નોબોર્ડર કેટલાક વૃક્ષો પાસે કૂદકો માર્યા પછી હવામાં છે. | એક સ્નોબોર્ડર બરફના ઢોળાવ પર કૂદકો મારી રહ્યો છે. | એક સ્નોબોર્ડર જંગલની પૃષ્ઠભૂમિ સામે કૂદકો મારે છે. | સ્નોબોર્ડર બરફમાં જમ્પ કરે છે. | સ્નોબોર્ડર બરફમાં તેના બોર્ડ પર સ્ટંટ કરે છે.,એક સ્નોબોર્ડર હવામાં ઉડે છે.
2528521798_fb689eba8d.jpg,ગંદકી અને પાણીમાં દોડતી સફેદ કાર | એક સફેદ રેસ કાર ખાબોચિયામાંથી પસાર થાય છે. | એક સફેદ રેસ કાર ભીના ટ્રેક પર સ્પ્લેશ કરે છે. | એક સફેદ રેસ કાર ધૂળિયા રસ્તા પરના ખાબોચિયામાંથી છાંટી રહી છે | એક સફેદ રેલી કાર જ્યારે ટ્રેકના વળાંકની નજીક આવે છે ત્યારે હવામાં કાદવ ફેંકી રહી છે.,પાણીમાં
3425887426_bf60b8afa3.jpg,ટેનિસ રેકેટ પકડેલો એક વ્યક્તિ પીળા ટેનિસ બોલને મારે છે. | એક ટેનિસ ખેલાડી બોલને ફટકારે છે | એક ટેનિસ ખેલાડી બોલને ફટકારે છે. | ટેનિસ બોલ હિટ થવાનો છે. | આ માણસ ટેનિસ રેકેટ વડે ટેનિસ બોલને ફટકારે છે.,ટેનિસ રેકેટ વડે ટેનિસ રેકેટ ધરાવે છે.
3467219837_7d62213dec.jpg,"મઝલ સાથેનો એક કૂતરો અન્ય કેટલાક કૂતરાઓને રેસમાં આગળ લઈ રહ્યો છે | એક ગ્રેહાઉન્ડ રેસમાં કૂદકો મારે છે. | રેસમાં એક મુઝાયેલો કૂતરો, જેમાં ચાર કૂતરા અનુસરે છે. | પાંચ કૂતરા દોડી રહ્યા છે. | પાંચ કૂતરાઓ ધૂળિયા રસ્તા પર દોડી રહ્યા છે.",ઘોડા પર બે કૂતરા.
684255145_db3f8e3e46.jpg,એક બાળક પૂલમાં હેન્ડસ્ટેન્ડ કરે છે. | એક બાળક પૂલમાં ઊંધું ઊભું છે. | એક બાળક જે સ્વિમિંગ પુલમાં હેન્ડસ્ટેન્ડ કરી રહ્યું છે તેના પગ પાણીની બહાર ચોંટી રહ્યા છે. | એક મહિલા સ્વિમિંગ પૂલમાં ડૂબકી મારી રહી છે. | એક યુવાન છોકરી પૂલમાં હેન્ડસ્ટેન્ડ કરી રહી છે.,એક બાળક પૂલમાં રમે છે.
3532412342_e0a004b404.jpg,એક બાળક મોટા ટાયરમાં ફરે છે. | એક નાનો છોકરો ટાયરમાં છે | છોકરો ટાયરની અંદર ઝૂકીને હાથ વડે ઈશારો કરી રહ્યો છે. | બાળક ટાયરમાં ક્રોચ કરે છે. | બાળક ટ્રકના મોટા ટાયરમાં બેઠું છે.,એક બાળક મોટા ભૂરા રંગનો મોટા ભૂરા રંગનો છોકરો.
3527682660_c5e9fa644a.jpg,એક ડેસ્કની આસપાસ બેઠેલા લોકોનું એક જૂથ. | ટેબલની આસપાસ બેઠેલા ત્રણ લોકોની સામે એક માણસ ઊભો છે. | આધુનિક સુશોભિત રૂમમાં ચાર લોકો ટેબલની આસપાસ મળી રહ્યા છે. | એક ટેબલની આસપાસ ચાર લોકો ભેગા થયા | ત્રણ લોકો એક માણસની સામે બેસે છે જે નારંગી રંગની દિવાલની સામે આર્ટ ચિત્રો સાથે ઉભો છે.,એક યુગલ બહાર ઊભું છે.
2074146683_7c83167aa1.jpg,"સફેદ ટોપી પહેરેલ એક માણસ તેના બેબી કેરિયરમાં બાળકના ચહેરાને અસ્પષ્ટ કરવા માટે પૈસાનો ઉપયોગ કરે છે. | સફેદ ટોપીમાં એક મહિલા પૈસા અને તેની બેગ ધરાવે છે. | એક મહિલા બજારમાંથી તેના બાળક, પર્સ, પૈસા અને ખોરાકની જગલ કરી રહી છે. | સફેદ ટોપી પહેરેલી અને બાળક , કરિયાણાની થેલી અને વાદળી ટોટ બેગ સાથે લઈ જતી એક મહિલા તેના પૈસાનું વર્ગીકરણ કરે છે. | સફેદ ટોપી પહેરેલી એક મહિલા કરિયાણાની બજારમાં ખરીદી કરતી વખતે બાળકને લઈને જઈ રહી છે.",લાલ ટોપી પહેરેલો એક માણસ બે મહિલાઓ બહાર ઊભો છે.
2393196444_8f4f540f5f.jpg,બ્રાઉન શર્ટ અને ટોપી પહેરેલો છોકરો સ્ટોરની સામે એક છોકરીની બાજુમાં એક બૉક્સ પર બેઠો છે. | ટોબોગન અને સનગ્લાસવાળી એક છોકરી બેકગ્રાઉન્ડમાં તેના મિત્ર સાથે હસ્તકલા કરતી વખતે સ્મિત કરે છે. | કેટલાક કિશોરો બહારના ટેબલ પરથી સ્મિત કરે છે. | મોટા સ્મિત સાથે ક્રેટ પર બે યુવતીઓ બેઠી છે. | બે બેઠેલી છોકરીઓ કેમેરા તરફ સ્મિત કરે છે.,બ્રાઉન શર્ટ અને ટોપી પહેરેલો છોકરો એક યુવાન છોકરો લાકડાના ફ્લોર પર બેઠો છે.
3582914739_bef2828a06.jpg,સફેદ શર્ટ પહેરેલી એક સ્કેટર મહિલા ટ્રેક પર સ્કેટિંગ કરી રહી છે જ્યારે અન્ય લોકો જુએ છે. | ગ્રે યુનિફોર્મમાં એક મહિલા રોલર ડર્બીમાં ભાગ લે છે. | હેલ્મેટ પહેરેલી એક મહિલા રોલરસ્કેટિંગ સ્પર્ધામાં છે. | ગ્રે હેલ્મેટ અને બ્લેક સેફ્ટી પેડવાળી એક મહિલા ફોટોગ્રાફરની પાછળથી સ્કેટ કરે છે. | રમતવીર રક્ષણાત્મક ગિયર પહેરે છે.,સફેદ શર્ટ પહેરેલો એક માણસ સફેદ રંગનો હોકી ખેલાડી સફેદ રંગના ખેલાડી.
3541141771_67d305c873.jpg,"એક વ્યક્તિ તેના પગરખાં કાઢીને બીજી વ્યક્તિની બાજુમાં જમીન પર પડી રહી છે. | બે છોકરાઓ, એક છત પર ચઢી રહ્યો છે, બીજો જમીન તરફ જોઈને નીચે ઝુકી રહ્યો છે. | બે બાળકો ખડકો પર રમતા | બે લોકો અંતરમાં અમુક પ્રકારની વસ્તુ પર ચઢી રહ્યા છે | પાર્કમાં બે યુવાન લોકો.",એક વ્યક્તિ તેના સ્કેટબોર્ડ પર સવારી કરે છે.
1351764581_4d4fb1b40f.jpg,અગ્નિશામક કારના હૂડ હેઠળ આગ ઓલવે છે. | એક ફાયરમેન જેક પર નાની સફેદ કારના હૂડમાં પાણીનો છંટકાવ કરે છે | એક ફાયરમેન નાની સફેદ કારના ખુલ્લા હૂડની અંદર જેક પર સ્પ્રે કરે છે. | કારના એન્જિન પર ફાયરહોઝનો ઉપયોગ કરતો ફાયરમેન જે કારજેક પર છે. | આગ લાગતી કારને બુઝાવવા માટે ફાયર ફાઇટર પાણીનો ઉપયોગ કરે છે.,અગ્નિશા કારમાં એક માણસ
2176364472_31fcd37531.jpg,"એક ભુરો કૂતરો ત્રિકોણાકાર બંધારણની ટોચ પર છે. | એક ભૂરા રંગનો કૂતરો ઢોળાવ નીચે દોડી રહ્યો છે જ્યારે એક માણસ તેની બાજુમાં આવે છે. | બ્રાઉન લેબ ડોગ કોર્સમાં અવરોધને પાર કરે છે. | બ્રાઉન કૂતરો રેમ્પ નીચે દોડે છે. | એક મોટો, ઘેરા રંગનો કૂતરો બહાર ચઢાણનો સ્ટંટ કરી રહ્યો છે, જ્યારે એક માણસ જોઈ રહ્યો છે.",એક ભુરો કૂતરો એક ઝાડ પર છે.
2208067635_39a03834ca.jpg,એક છોકરી ખડક પર ચઢી રહી છે જ્યારે કોઈ તેનું ફિલ્માંકન કરી રહ્યું છે. | એક નાની છોકરી ખડક ઉપર ચઢી રહી છે કારણ કે તેની મમ્મીનો પડછાયો ખડક પર પડી રહ્યો છે. | એક નાનું બાળક એક મોટા ખડક પર ચઢે છે જ્યારે કોઈ પડછાયો ફેંકી રહ્યું છે તે તેની તસવીર લે છે. | એક યુવાન છોકરી રોક ક્લાઇમ્બીંગ કરી રહી છે. | લાંબો કાળો પડછાયો ખડક પર એક છબી બનાવે છે જ્યારે યુવાન છોકરી ખડક પર ચઢે છે.,એક છોકરી ખડક પર ચઢી રહી છે.
516394876_8b9b8021bc.jpg,લાલ શર્ટ પહેરેલો એક માણસ કેન્ડી ખરીદી રહ્યો છે | ઘરે બનાવેલા સ્ટોર્મ ટ્રુપર હેલ્મેટ પહેરેલા એક વ્યક્તિ કેન્ડીના પ્રદર્શનને જોઈ રહ્યા છે. | મોટી જગ્યા ધરાવતી હેલ્મેટ પહેરેલો એક યુવાન બજારમાં કેન્ડી જોઈ રહ્યો છે. | કેન્ડી માટે દુકાનો પર સ્ટ્રોમ ટ્રુપર હેડ ગિયર સાથેનો માણસ. | કેન્ડીના રંગબેરંગી પ્રદર્શનની સામે ઊભેલી વ્યક્તિ.,લાલ શર્ટ પહેરેલો એક માણસ ફૂટપાથ પર ઊભો છે.
2087317114_cf06df5aa5.jpg,એક મણિ કેટલાક શાંત રેપિડ્સને કાયા કરી રહ્યો છે. | નાની કાયકમાં એક માણસ નદીમાં તરતો છે. | પીળા જેકેટમાં એક માણસ લીલા કાયકમાં નદી પર તરતો છે. | એક માણસ તેના વાદળી અને લીલા કાયકમાં સ્મિત કરે છે. | પાયરાન્હા કાયકમાં હેલ્મેટ પહેરેલો એક માણસ નદીના રેપિડ્સ નીચે તરતો છે.,એક માણસ નારંગી અને નારંગી રંગનો એક ખડક પર બેઠો છે.
3205754736_32c29b5208.jpg,વાદળી કોટ અને લાલ ટોપી પહેરેલા એક માણસ પાસે ખૂબ જ નાનું લખાણવાળું બોર્ડ છે. | વિરોધમાં લાલ ટોપી અને વાદળી જેકેટમાં એક માણસ એક ટેબ્લેટ ધરાવે છે જે ભગવાન અને ચુકાદા વિશે વાત કરે છે. | વાદળી કોટ અને લાલ ટોપી ધરાવતો એક માણસ નિશાની પકડીને બેઠો છે. | વાદળી કોટમાં માણસ એક નિશાની ધરાવે છે. | ફૂટપાથ પર ચિહ્નો સાથે ઉભા રહેલા પુરુષો.,વાદળી ટોપી અને લાલ ટોપી પહેરેલો એક માણસ લાલ ટોપી અને વાદળી જેકેટ અને લાલ ટોપી પહેરેલા માણસ.
3706356018_28f62290e8.jpg,"""ફ્રોગ હોપર"" નામની રાઈડમાં બાળકોનું જૂથ. | મેળામાં ""ફ્રોગ હોપર"" રાઈડ પર બાળકોનું જૂથ. | વ્હાઇટ-મેટલ મિડ એર રાઇડ પર પાંચ બાળકો જે દેડકા હોપર કહેવાય છે. | પાંચ નાના બાળકો ફ્રોગ હોપર નામની રાઈડ પર છે. | નાના બાળકો મનોરંજન પાર્ક રાઈડ પર છે.",પાંચ બાળકો
2596475173_58f11fc583.jpg,એક ટેન કૂતરો અને કાળો કૂતરો એકબીજાને મોઢા પર કરડે છે. | ટેન ડોગ અને બ્લેક ડોગની લડાઈ. | બે કૂતરા એકબીજા પર દાંત ઉઠાવી રહ્યા છે. | રમતી વખતે બે કૂતરા એકબીજાને કરડે છે. | બે કૂતરા પાણીમાં ઊભા છે અને એકબીજાના મોં કરડે છે.,એક કાળો કૂતરો અને ભૂરો કૂતરો ઘાસમાં રમી રહ્યો છે.
2800990525_a1f8427272.jpg,એક માણસ માથા પર સનગ્લાસ પહેરીને શેરીમાં ચાલી રહ્યો છે. | એક માણસ કેટલીક ઇમારતોની બહાર પોઝ આપે છે. | એક માણસ વ્હાર્ફ માટે સંકેતોની બાજુમાં ઊભો છે. | માથા પર સનગ્લાસ પહેરેલ એક માણસ વ્હાર્ફ અને ફેરી ટર્મિનલ માટે ચિહ્નો સાથે ઊભો છે. | માથા પર સનગ્લાસ પહેરેલ એક માણસ ઘાટની નજીક એક ચિત્ર માટે પોઝ આપે છે.,એક માણસ કેમેરા તરફ જોઈ રહ્યો છે.
1394599090_fe0ba238f0.jpg,એક પિતા અને એક બાળક પૂલમાં રમે છે | એક ડરી ગયેલો નાનો છોકરો તેના પિતા દ્વારા પૂલમાંથી ખેંચીને બહાર કાઢે છે. | એક માણસ એક નાના છોકરાને પાણીમાંથી બહાર કાઢી રહ્યો છે. | એક માણસ નાના છોકરાને પાણીમાંથી બહાર કાઢે છે. | વાદળી શર્ટ પહેરેલો નાનો છોકરો સફેદ શર્ટ અને ચશ્મા પહેરેલા માણસ દ્વારા પાણીમાંથી બહાર લાવવામાં આવે છે.,એક બાળક પૂલમાં રમે છે.
2613209320_edf6a2b7e9.jpg,ભૂરા રંગનો કૂતરો પલાળીને પાણીમાંથી બહાર નીકળી રહ્યો છે. | એક કૂતરો પાણીમાંથી બહાર નીકળે છે. | લાંબા ભૂરા વાળવાળો કૂતરો નદીમાંથી પસાર થઈ રહ્યો છે. | એક ખૂબ જ ભીનો ભૂરો કૂતરો પાણીમાંથી બહાર આવી રહ્યો છે. | એક ભીનો કૂતરો પાણીમાંથી બહાર નીકળે છે.,ભૂરા રંગનો કૂતરો પાણીમાં તરી રહ્યો છે.
